target,feat1,feat3
0.24608,194.83,0.0090386
0.24545,194.88,0.0091388
0.24939,194.92,0.0090974
0.24507,194.96,0.0090478
0.24649,195.0,0.0091905
0.24523,195.04,0.0090206
0.24903,195.08,0.0090917
0.24864,195.12,0.0090389
0.24564,195.17,0.0091197
0.24566,195.21,0.0090283
0.24573,195.25,0.0091025
0.24552,195.29,0.0091424
0.24729,195.33,0.0091302
0.24418,195.38,0.0091948
0.24588,195.42,0.0090798
0.24478,195.46,0.009093
0.24612,195.5,0.0089823
0.24317,195.54,0.0088266
0.24295,195.58,0.0089559
0.24681,195.62,0.0091649
0.24493,195.67,0.0090268
0.24297,195.71,0.009159
0.24249,195.75,0.0092912
0.24563,195.79,0.0090429
0.24394,195.83,0.0091415
0.24255,195.88,0.0090376
0.24339,195.92,0.009062
0.24248,195.96,0.0090506
0.24519,196.0,0.0090154
0.24523,196.04,0.0091594
0.24362,196.08,0.0090908
0.24304,196.12,0.0090023
0.24175,196.17,0.0091674
0.24496,196.21,0.0091515
0.24135,196.25,0.0090906
0.24183,196.29,0.0091457
0.24139,196.33,0.0094637
0.24193,196.38,0.0089068
0.24265,196.42,0.0089432
0.24153,196.46,0.0089121
0.24343,196.5,0.0088687
0.2423,196.54,0.0089985
0.24224,196.58,0.0089368
0.24052,196.62,0.0089075
0.24098,196.67,0.0089217
0.24188,196.71,0.0089071
0.23885,196.75,0.0090021
0.23916,196.79,0.0090097
0.23949,196.83,0.0088487
0.24249,196.88,0.0088724
0.2389,196.92,0.0089503
0.24076,196.96,0.0088483
0.24048,197.0,0.0089217
0.24182,197.04,0.0089362
0.24064,197.08,0.0089151
0.24003,197.12,0.0089621
0.23814,197.17,0.0091748
0.24061,197.21,0.0090111
0.23759,197.25,0.0091168
0.23971,197.29,0.006581
0.24004,197.33,0.0063524
0.23819,197.38,0.0063703
0.23656,197.42,0.0067042
0.23831,197.46,0.0070628
0.23573,197.5,0.0075388
0.237,197.54,0.0071685
0.2366,197.58,0.0070944
0.23729,197.62,0.0074638
0.23726,197.67,0.007274
0.23625,197.71,0.0069208
0.23566,197.75,0.0071647
0.23834,197.79,0.0073709
0.23883,197.83,0.0097702
0.23484,197.88,0.0082638
0.23495,197.92,0.0080578
0.23388,197.96,0.0084848
0.23675,198.0,0.0080889
0.23641,198.04,0.0085285
0.23361,198.08,0.0080057
0.23537,198.12,0.0080678
0.23327,198.17,0.0083999
0.23522,198.21,0.0083896
0.23419,198.25,0.0080997
0.23601,198.29,0.0081288
0.23547,198.33,0.0082793
0.2332,198.38,0.007754
0.2362,198.42,0.0078136
0.23555,198.46,0.0078763
0.23222,198.5,0.0079553
0.23529,198.54,0.0080698
0.23274,198.58,0.0079865
0.23147,198.62,0.0080591
0.23451,198.67,0.0078928
0.23134,198.71,0.0080656
0.2351,198.75,0.0079092
0.23478,198.79,0.0081251
0.2342,198.83,0.0080548
0.23248,198.88,0.0079501
0.23061,198.92,0.0080951
0.23435,198.96,0.0078266
0.23046,199.0,0.0084688
0.23433,199.04,0.0081089
0.23234,199.08,0.0082272
0.23379,199.12,0.008187
0.2304,199.17,0.0080717
0.23296,199.21,0.0081766
0.23002,199.25,0.0081405
0.2308,199.29,0.0078311
0.23204,199.33,0.0080445
0.22882,199.38,0.0082739
0.23107,199.42,0.0081682
0.23193,199.46,0.0080601
0.23141,199.5,0.008028
0.23135,199.54,0.0079917
0.23029,199.58,0.0080238
0.22819,199.62,0.0081698
0.23102,199.67,0.0081562
0.23111,199.71,0.0080553
0.22918,199.75,0.0080205
0.23111,199.79,0.0085602
0.22894,199.83,0.0078358
0.23,199.88,0.0081141
0.23061,199.92,0.0077691
0.22685,199.96,0.0082566
0.2272,200.0,0.00829
0.22672,200.04,0.008006
0.22613,200.08,0.0080122
0.22809,200.12,0.008026
0.22907,200.17,0.0078875
0.22721,200.21,0.0080789
0.22616,200.25,0.0081666
0.22688,200.29,0.0080512
0.22765,200.33,0.0081742
0.22731,200.38,0.0081073
0.22477,200.42,0.0081536
0.2286,200.46,0.008234
0.22712,200.5,0.0080806
0.22735,200.54,0.0081943
0.2276,200.58,0.0081854
0.2259,200.62,0.0080788
0.22394,200.67,0.0081322
0.2262,200.71,0.0080709
0.22487,200.75,0.0081563
0.22562,200.79,0.0080934
0.22566,200.83,0.0081735
0.22693,200.88,0.0083892
0.22408,200.92,0.0080273
0.22276,200.96,0.0084037
0.2232,201.0,0.0082094
0.22243,201.04,0.0077855
0.22471,201.08,0.0082174
0.22584,201.12,0.0083287
0.22207,201.17,0.0080401
0.22545,201.21,0.0081755
0.22176,201.25,0.0080764
0.22193,201.29,0.0081088
0.2215,201.33,0.0081571
0.22158,201.38,0.0081711
0.22127,201.42,0.0080084
0.22344,201.46,0.0080383
0.22503,201.5,0.0081378
0.2237,201.54,0.0080753
0.22375,201.58,0.0079622
0.22281,201.62,0.0082727
0.22341,201.67,0.0080323
0.22397,201.71,0.0081238
0.22439,201.75,0.008179
0.22222,201.79,0.0080832
0.2231,201.83,0.0082186
0.22407,201.88,0.008192
0.22431,201.92,0.0081063
0.22412,201.96,0.0084571
0.22313,202.0,0.0080786
0.22314,202.04,0.008001
0.22123,202.08,0.0083341
0.22107,202.12,0.0080427
0.22058,202.17,0.0082943
0.22041,202.21,0.0080219
0.22391,202.25,0.0081521
0.22185,202.29,0.0049521
0.22208,202.33,0.0079212
0.221,202.38,0.0078774
0.22042,202.42,0.0077934
0.22204,202.46,0.0080962
0.22321,202.5,0.008261
0.22387,202.54,0.0080286
0.22305,202.58,0.0081739
0.22102,202.62,0.0080668
0.22024,202.67,0.008109
0.22365,202.71,0.008001
0.22314,202.75,0.0079658
0.22238,202.79,0.008169
0.22079,202.83,0.0079708
0.2222,202.88,0.0080265
0.22148,202.92,0.0080546
0.22056,202.96,0.0079216
0.22052,203.0,0.0081181
0.22144,203.04,0.0082265
0.22258,203.08,0.0080924
0.22215,203.12,0.0081433
0.22125,203.17,0.0080325
0.22014,203.21,0.0081019
0.2227,203.25,0.008018
0.22384,203.29,0.0080246
0.22083,203.33,0.0081402
0.2219,203.38,0.0080711
0.22008,203.42,0.0079988
0.22147,203.46,0.0082599
0.22085,203.5,0.0080952
0.22413,203.54,0.0083482
0.22223,203.58,0.0082507
0.22211,203.62,0.0048559
0.22178,203.67,0.0045792
0.2208,203.71,0.0048369
0.22313,203.75,0.0047646
0.22357,203.79,0.0047723
0.22143,203.83,0.0031581
0.22301,203.88,0.0034991
0.22054,203.92,0.0037333
0.22228,203.96,0.0035974
0.2231,204.0,0.0036153
0.22071,204.04,0.0029869
0.22281,204.08,0.002963
0.22146,204.12,0.0024584
0.22345,204.17,0.0034545
0.22316,204.21,0.0029562
0.22158,204.25,0.0031916
0.22223,204.29,0.0030448
0.22181,204.33,0.0036661
0.22241,204.38,0.0034599
0.22187,204.42,0.0033583
0.22034,204.46,0.0034039
0.22046,204.5,0.0035937
0.22185,204.54,0.0031936
0.22105,204.58,0.0034811
0.2216,204.62,0.0032075
0.22338,204.67,0.0033
0.22287,204.71,0.0030986
0.22059,204.75,0.0031385
0.22073,204.79,0.0034003
0.22389,204.83,0.0033102
0.22323,204.88,0.0032247
0.22041,204.92,0.0032648
0.22262,204.96,0.00315
0.22343,205.0,0.0033627
0.22295,205.04,0.0033678
0.22355,205.08,0.0031243
0.22212,205.12,0.0032668
0.22337,205.17,0.0029883
0.22123,205.21,0.0032109
0.22303,205.25,0.0031582
0.22166,205.29,0.0033052
0.22195,205.33,0.0033777
0.22304,205.38,0.003138
0.22275,205.42,0.002996
0.22066,205.46,0.0030294
0.22198,205.5,0.0032945
0.21944,205.54,0.0033354
0.22193,205.58,0.0033648
0.21989,205.62,0.0031288
0.22019,205.67,0.0031591
0.22213,205.71,0.0035313
0.22174,205.75,0.0029811
0.22005,205.79,0.0044498
0.22342,205.83,0.0065372
0.22161,205.88,0.0065191
0.22349,205.92,0.0061813
0.22011,205.96,0.006285
0.2202,206.0,0.0064928
0.22004,206.04,0.0063203
0.22107,206.08,0.0067076
0.21994,206.12,0.0065061
0.22156,206.17,0.0066302
0.22203,206.21,0.0065881
0.22017,206.25,0.0065531
0.22079,206.29,0.0066118
0.21929,206.33,0.006503
0.22254,206.38,0.0062792
0.2202,206.42,0.0064948
0.21963,206.46,0.0062181
0.21954,206.5,0.0063494
0.21922,206.54,0.0065205
0.21994,206.58,0.0064291
0.21954,206.62,0.0064648
0.2221,206.67,0.0065962
0.21933,206.71,0.0063082
0.2198,206.75,0.0065717
0.22036,206.79,0.0065138
0.22077,206.83,0.0067387
0.2228,206.88,0.0065959
0.22082,206.92,0.0063589
0.21893,206.96,0.0065467
0.22128,207.0,0.0065592
0.22313,207.04,0.0065845
0.22199,207.08,0.0064148
0.22198,207.12,0.0066226
0.21935,207.17,0.0064543
0.22163,207.21,0.0064039
0.21914,207.25,0.0066267
0.22091,207.29,0.006565
0.22078,207.33,0.0063432
0.22143,207.38,0.0064988
0.2227,207.42,0.0065602
0.21926,207.46,0.006481
0.2195,207.5,0.0066989
0.21966,207.54,0.0063119
0.21861,207.58,0.0066998
0.22061,207.62,0.0065253
0.2189,207.67,0.0083527
0.22061,207.71,0.0080377
0.2221,207.75,0.0084006
0.21942,207.79,0.0082871
0.22186,207.83,0.0082249
0.22179,207.88,0.0081985
0.22161,207.92,0.0080261
0.22091,207.96,0.0079257
0.21939,208.0,0.0092983
0.22138,208.04,0.0093736
0.22139,208.08,0.009284
0.22158,208.12,0.0093887
0.22196,208.17,0.0065523
0.21986,208.21,0.0062196
0.2198,208.25,0.0066209
0.22177,208.29,0.0064964
0.22148,208.33,0.0062765
0.22026,208.38,0.0064266
0.21811,208.42,0.0068255
0.22171,208.46,0.0062462
0.2191,208.5,0.0065511
0.21793,208.54,0.0065611
0.21826,208.58,0.0067143
0.22183,208.62,0.0062564
0.22039,208.67,0.0066429
0.22065,208.71,0.0063725
0.21834,208.75,0.0064434
0.22061,208.79,0.0064995
0.22106,208.83,0.0063658
0.21997,208.88,0.0066819
0.22086,208.92,0.0065169
0.22181,208.96,0.0063156
0.21829,209.0,0.006504
0.2178,209.04,0.0066762
0.22132,209.08,0.0065709
0.22165,209.12,0.0064506
0.21922,209.17,0.0064596
0.22111,209.21,0.0065517
0.22102,209.25,0.0065357
0.21851,209.29,0.0083185
0.21814,209.33,0.0077688
0.22077,209.38,0.0081157
0.22038,209.42,0.0080437
0.21801,209.46,0.0079328
0.21711,209.5,0.0083117
0.22002,209.54,0.0080509
0.21869,209.58,0.008349
0.21723,209.62,0.0080567
0.21773,209.67,0.0081594
0.21838,209.71,0.0080977
0.2178,209.75,0.0081236
0.22055,209.79,0.0081473
0.22017,209.83,0.008073
0.22097,209.88,0.0080945
0.22066,209.92,0.0079043
0.21745,209.96,0.0080801
0.2174,210.0,0.0082494
0.22085,210.04,0.0081219
0.22003,210.08,0.0081701
0.21862,210.12,0.008076
0.21709,210.17,0.0080923
0.21939,210.21,0.0078843
0.21808,210.25,0.0080425
0.21753,210.29,0.0080787
0.22027,210.33,0.0081603
0.21853,210.38,0.0079914
0.21979,210.42,0.0080701
0.2205,210.46,0.0081128
0.21652,210.5,0.0083064
0.21683,210.54,0.0082174
0.21906,210.58,0.0080014
0.22022,210.62,0.0080237
0.21743,210.67,0.0080067
0.21657,210.71,0.0080361
0.21982,210.75,0.0080277
0.21847,210.79,0.0084881
0.21836,210.83,0.008126
0.21934,210.88,0.0080118
0.21833,210.92,0.0083741
0.21941,210.96,0.0082321
0.21831,211.0,0.0079588
0.21831,211.04,0.0084943
0.21981,211.08,0.0079803
0.21894,211.12,0.0078985
0.21616,211.17,0.0084466
0.21898,211.21,0.015698
0.21642,211.25,0.0079857
0.21631,211.29,0.0082327
0.21626,211.33,0.0081776
0.21849,211.38,0.0082334
0.21757,211.42,0.0080159
0.21769,211.46,0.0084327
0.21945,211.5,0.0079626
0.21921,211.54,0.0081797
0.21917,211.58,0.0080984
0.21824,211.62,0.0078897
0.21894,211.67,0.0082232
0.21848,211.71,0.0080126
0.21916,211.75,0.0079203
0.21615,211.79,0.0084334
0.21847,211.83,0.0080666
0.21646,211.88,0.0080349
0.21737,211.92,0.0081679
0.21526,211.96,0.008437
0.21877,212.0,0.0081821
0.21562,212.04,0.008048
0.21521,212.08,0.0080532
0.21781,212.12,0.008184
0.21614,212.17,0.0082121
0.21725,212.21,0.0080986
0.21815,212.25,0.0081194
0.21689,212.29,0.0081051
0.21522,212.33,0.0080852
0.21667,212.38,0.0083248
0.21723,212.42,0.0082502
0.2164,212.46,0.0082902
0.21512,212.5,0.0079629
0.21537,212.54,0.0080989
0.2171,212.58,0.008163
0.21783,212.62,0.008154
0.21481,212.67,0.0080951
0.21607,212.71,0.0081622
0.21573,212.75,0.0082377
0.2143,212.79,0.0080246
0.21722,212.83,0.0080157
0.21499,212.88,0.0080626
0.21612,212.92,0.0081605
0.21606,212.96,0.0079712
0.21563,213.0,0.0081203
0.21469,213.04,0.0081528
0.21678,213.08,0.0079411
0.21558,213.12,0.0083762
0.21629,213.17,0.0079302
0.21806,213.21,0.0079561
0.21475,213.25,0.0080114
0.21686,213.29,0.0081548
0.21738,213.33,0.0082057
0.21575,213.38,0.0080758
0.21409,213.42,0.0079079
0.21695,213.46,0.0085735
0.21586,213.5,0.0079137
0.21669,213.54,0.0081572
0.21679,213.58,0.0078092
0.21525,213.62,0.0084867
0.21407,213.67,0.0078143
0.21542,213.71,0.00841
0.21395,213.75,0.0080842
0.21693,213.79,0.007947
0.21654,213.83,0.0082219
0.21527,213.88,0.0078675
0.21476,213.92,0.0082483
0.21645,213.96,0.0080355
0.21438,214.0,0.0080838
0.21531,214.04,0.0080347
0.21797,214.08,0.0081554
0.21598,214.12,0.0077535
0.21594,214.17,0.0083126
0.21728,214.21,0.0081193
0.21698,214.25,0.0081656
0.21672,214.29,0.0078925
0.21599,214.33,0.0080708
0.21836,214.38,0.0078817
0.21944,214.42,0.0078536
0.21817,214.46,0.007798
0.21817,214.5,0.0082809
0.21761,214.54,0.0082806
0.22044,214.58,0.0082099
0.21908,214.62,0.0082063
0.21853,214.67,0.0080599
0.22192,214.71,0.0081851
0.21806,214.75,0.0081409
0.22068,214.79,0.0080882
0.22208,214.83,0.0080405
0.21985,214.88,0.0083213
0.22168,214.92,0.0083492
0.22283,214.96,0.0077765
0.22276,215.0,0.0082589
0.22016,215.04,0.0078821
0.22312,215.08,0.0084515
0.22333,215.12,0.0080396
0.22053,215.17,0.0084023
0.22495,215.21,0.0084767
0.223,215.25,0.0079673
0.22557,215.29,4.969e-05
0.22393,215.33,0.0001194
0.22453,215.38,3.0003e-05
0.2264,215.42,3.1648e-05
0.22398,215.46,2.6105e-05
0.22639,215.5,2.9534e-05
0.22677,215.54,2.5289e-05
0.22655,215.58,2.648e-05
0.22562,215.62,2.4867e-05
0.22787,215.67,0.0095025
0.22486,215.71,0.0096926
0.22522,215.75,0.010137
0.2255,215.79,0.0098561
0.22648,215.83,0.0097622
0.2282,215.88,0.010019
0.22651,215.92,0.0096438
0.22577,215.96,0.0096251
0.22584,216.0,0.0094181
0.22949,216.04,0.0097398
0.22634,216.08,0.010009
0.22716,216.12,0.0098829
0.22849,216.17,0.0099877
0.2289,216.21,0.0099089
0.22857,216.25,0.0098567
0.23027,216.29,0.0099468
0.23111,216.33,0.0095014
0.2319,216.38,0.0098615
0.22964,216.42,0.0095357
0.23091,216.46,0.0097987
0.23146,216.5,0.0099706
0.23298,216.54,0.0098052
0.23295,216.58,0.0097509
0.23286,216.62,0.0081909
0.23377,216.67,0.008366
0.23077,216.71,0.0082925
0.2348,216.75,0.0080811
0.23467,216.79,0.0082354
0.23174,216.83,0.0081791
0.23514,216.88,0.00826
0.23245,216.92,0.0081565
0.23298,216.96,0.0079615
0.2326,217.0,0.0079805
0.23231,217.04,0.0081639
0.2356,217.08,0.0081847
0.23524,217.12,0.0084271
0.23302,217.17,0.00802
0.23334,217.21,0.008144
0.23501,217.25,0.0080539
0.2356,217.29,0.0081729
0.23433,217.33,0.0081245
0.238,217.38,0.0078985
0.23478,217.42,0.0081986
0.2365,217.46,0.0080606
0.2352,217.5,0.0080673
0.23673,217.54,0.0078794
0.23561,217.58,0.0090887
0.23883,217.62,0.0089911
0.23993,217.67,0.009084
0.23915,217.71,0.0091295
0.23656,217.75,0.0093142
0.2414,217.79,0.0090762
0.23989,217.83,0.009342
0.23945,217.88,0.0094737
0.24016,217.92,0.0093522
0.23816,217.96,0.0091865
0.24076,218.0,0.0092612
0.24221,218.04,0.0090916
0.23953,218.08,0.009165
0.24164,218.12,0.0092226
0.24147,218.17,0.008804
0.24192,218.21,0.0088813
0.23962,218.25,0.0091
0.24122,218.29,0.0093545
0.24451,218.33,0.0091769
0.24338,218.38,0.0090232
0.24068,218.42,0.0089428
0.24207,218.46,0.009475
0.24507,218.5,0.0090107
0.24188,218.54,0.0088605
0.24352,218.58,0.0090169
0.24461,218.62,0.0089503
0.24396,218.67,0.0092003
0.2442,218.71,0.0091731
0.24685,218.75,0.0089391
0.24439,218.79,0.0089022
0.24388,218.83,0.0091894
0.24596,218.88,0.0088253
0.24521,218.92,0.0089694
0.24707,218.96,0.0089973
0.24887,219.0,0.0093085
0.24794,219.04,0.0091441
0.24688,219.08,0.0092204
0.24788,219.12,0.0093389
0.24724,219.17,0.0093029
0.24732,219.21,0.0092501
0.24625,219.25,0.0090976
0.24791,219.29,0.0091761
0.25021,219.33,0.0091241
0.24692,219.38,0.0089695
0.24896,219.42,0.0093935
0.24919,219.46,0.0091241
0.24772,219.5,0.0092752
0.24908,219.54,0.0091761
0.25045,219.58,0.0090401
0.25165,219.62,0.0091582
0.25172,219.67,0.0089619
0.25367,219.71,0.009114
0.25135,219.75,0.0090261
0.24948,219.79,0.0088802
0.25263,219.83,0.0088457
0.25046,219.88,0.0091671
0.25125,219.92,0.0090736
0.25058,219.96,0.0094433
0.25505,220.0,0.0091969
0.25128,220.04,0.0090492
0.25365,220.08,0.009179
0.25584,220.12,0.0095493
0.25614,220.17,0.0089361
0.25439,220.21,0.0091769
0.25415,220.25,0.0091218
0.25378,220.29,0.009226
0.25604,220.33,0.0091422
0.25332,220.38,0.0092526
0.25618,220.42,0.0094545
0.25465,220.46,0.0092222
0.25593,220.5,0.0091743
0.2545,220.54,0.0091764
0.25625,220.58,0.0087209
0.25648,220.62,0.0090263
0.25818,220.67,0.00904
0.25537,220.71,0.0088001
0.25793,220.75,0.0087085
0.26001,220.79,0.0092207
0.25808,220.83,0.0090616
0.25852,220.88,0.0095987
0.25851,220.92,0.0090053
0.26077,220.96,0.0092349
0.26151,221.0,0.0094745
0.26173,221.04,0.0089083
0.2611,221.08,0.0092596
0.25841,221.12,0.009135
0.25978,221.17,0.0094359
0.26093,221.21,0.0092482
0.2602,221.25,0.0090715
0.26428,221.29,0.0092532
0.25953,221.33,0.0092071
0.26351,221.38,0.0092111
0.26461,221.42,0.0088822
0.26305,221.46,0.0091821
0.26304,221.5,0.008614
0.26586,221.54,0.0091058
0.26569,221.58,0.0090847
0.26294,221.62,0.0094135
0.2643,221.67,0.0091314
0.26329,221.71,0.0092032
0.26256,221.75,0.0091485
0.26389,221.79,0.0087939
0.26392,221.83,0.0090058
0.26356,221.88,0.009267
0.26699,221.92,0.0091872
0.26401,221.96,0.0092578
0.26868,222.0,0.0088774
0.26921,222.04,0.0095025
0.26767,222.08,0.0090666
0.26667,222.12,0.0091585
0.2681,222.17,0.0092199
0.26599,222.21,0.0091564
0.26662,222.25,0.009129
0.26736,222.29,0.009156
0.26782,222.33,0.0091866
0.27021,222.38,0.009114
0.2714,222.42,0.0074956
0.26936,222.46,0.0075958
0.27079,222.5,0.007531
0.27204,222.54,0.0075592
0.26943,222.58,0.0072484
0.27043,222.62,0.0075933
0.27383,222.67,0.0071431
0.26972,222.71,0.0073888
0.26985,222.75,0.00708
0.27279,222.79,0.0074356
0.27445,222.83,0.007596
0.27453,222.88,0.0073013
0.27147,222.92,0.0070523
0.27564,222.96,0.0073368
0.27175,223.0,0.0072556
0.27313,223.04,0.0073437
0.27559,223.08,0.0073666
0.27497,223.12,0.0077573
0.27297,223.17,0.0075436
0.27263,223.21,0.0075884
0.27625,223.25,0.0072368
0.27624,223.29,0.0073117
0.27495,223.33,0.0073938
0.27559,223.38,0.0077447
0.27794,223.42,0.0073968
0.27481,223.46,0.007425
0.27966,223.5,0.0075566
0.27756,223.54,0.007247
0.27731,223.58,0.0075349
0.28043,223.62,0.0074938
0.27614,223.67,0.007459
0.27858,223.71,0.0074489
0.27708,223.75,0.0074697
0.27736,223.79,0.0075606
0.2803,223.83,0.0075477
0.27902,223.88,0.007593
0.27825,223.92,0.0075076
0.27891,223.96,0.0074899
0.27922,224.0,0.007508
0.27832,224.04,0.0073753
0.28248,224.08,0.0074853
0.28251,224.12,0.0075314
0.28235,224.17,0.007357
0.28224,224.21,0.007422
0.2805,224.25,0.0074236
0.28413,224.29,0.0072932
0.28032,224.33,0.0075159
0.28574,224.38,0.0075072
0.28201,224.42,0.0072524
0.28643,224.46,0.0075534
0.28466,224.5,0.0075307
0.28569,224.54,0.0075505
0.28241,224.58,0.0074175
0.28648,224.62,0.0075569
0.28363,224.67,0.0074661
0.28604,224.71,0.0078275
0.28698,224.75,0.0078069
0.28522,224.79,0.0078794
0.28517,224.83,0.007831
0.28518,224.88,0.0078011
0.28439,224.92,0.007826
0.2893,224.96,0.0077534
0.28717,225.0,0.0077809
0.29042,225.04,0.0077629
0.2868,225.08,0.0078511
0.28973,225.12,0.0077418
0.28961,225.17,0.0077613
0.28822,225.21,0.0075611
0.28916,225.25,0.0080698
0.28674,225.29,0.0077511
0.28809,225.33,0.0075077
0.28745,225.38,0.007546
0.28777,225.42,0.0081773
0.29127,225.46,0.0076983
0.28852,225.5,0.0079097
0.28963,225.54,0.0078862
0.2905,225.58,0.0078357
0.29206,225.62,0.0077293
0.29083,225.67,0.0077648
0.29049,225.71,0.0077225
0.29324,225.75,0.0078864
0.29561,225.79,0.0078755
0.29434,225.83,0.007744
0.2953,225.88,0.0077579
0.29622,225.92,0.0078609
0.29137,225.96,0.0078072
0.29732,226.0,0.0077925
0.29558,226.04,0.0077805
0.29272,226.08,0.0077583
0.2943,226.12,0.0078609
0.29613,226.17,0.0078343
0.29334,226.21,0.0077407
0.29649,226.25,0.0079046
0.2949,226.29,0.0078152
0.2951,226.33,0.0077718
0.29839,226.38,0.0078156
0.2949,226.42,0.0078123
0.29962,226.46,0.0077255
0.29678,226.5,0.0077028
0.29789,226.54,0.0080696
0.29927,226.58,0.0077347
0.29694,226.62,0.0078527
0.29871,226.67,0.0079894
0.29839,226.71,0.0080929
0.29711,226.75,0.0081417
0.296,226.79,0.0077438
0.29436,226.83,0.0076917
0.29541,226.88,0.0077241
0.29833,226.92,0.0075675
0.29526,226.96,0.0078354
0.29382,227.0,0.007792
0.29505,227.04,0.0078444
0.29219,227.08,0.0078661
0.29425,227.12,0.007384
0.29422,227.17,0.0076633
0.29389,227.21,0.0079463
0.29162,227.25,0.0074705
0.29451,227.29,0.0081129
0.29023,227.33,0.0075546
0.29352,227.38,0.0081701
0.29165,227.42,0.0076436
0.28848,227.46,0.007897
0.28763,227.5,0.0077076
0.28697,227.54,0.0078391
0.29194,227.58,0.0078799
0.29145,227.62,0.0080752
0.28944,227.67,0.0076864
0.28784,227.71,0.0077159
0.28828,227.75,0.0078428
0.28846,227.79,0.0078662
0.28729,227.83,0.0078024
0.2893,227.88,0.0081134
0.28751,227.92,0.0076864
0.28672,227.96,0.0079963
0.28773,228.0,0.0076563
0.28399,228.04,0.0078325
0.28598,228.08,0.0079639
0.28619,228.12,0.0077583
0.28676,228.17,0.0080391
0.28367,228.21,0.0077654
0.28497,228.25,0.0074999
0.28563,228.29,0.0078112
0.28296,228.33,0.0078626
0.27934,228.38,0.0078067
0.28247,228.42,0.0077094
0.27922,228.46,0.0075432
0.2787,228.5,0.0080249
0.28145,228.54,0.0074965
0.28145,228.58,0.0074965
0.28145,228.62,0.0074965
0.28145,228.67,0.0074965
0.28145,228.71,0.0074965
0.28145,228.75,0.0074965
0.28145,228.79,0.0074965
0.28145,228.83,0.0074965
0.28145,228.88,0.0074965
0.28145,228.92,0.0074965
0.28145,228.96,0.0074965
0.28145,229.0,0.0074965
0.28145,229.04,0.0074965
0.28145,229.08,0.0074965
0.28145,229.12,0.0074965
0.28145,229.17,0.0074965
0.27547,229.21,0.00014193
0.27334,229.25,4.4908e-05
0.2732,229.29,8.9051e-05
0.27077,229.33,9.8304e-05
0.27469,229.38,3.8533e-05
0.2706,229.42,3.1697e-05
0.2701,229.46,0.0012505
0.26929,229.5,0.00021009
0.27097,229.54,2.4838e-05
0.27099,229.58,3.0567e-05
0.27274,229.62,2.4943e-05
0.27223,229.67,3.1482e-05
0.27043,229.71,3.0569e-05
0.27186,229.75,3.0699e-05
0.26659,229.79,3.0622e-05
0.26997,229.83,3.0862e-05
0.26734,229.88,3.1072e-05
0.26818,229.92,3.0705e-05
0.26486,229.96,0.0061375
0.26964,230.0,0.0055498
0.26533,230.04,0.0056041
0.26436,230.08,0.0055668
0.26406,230.12,0.005434
0.26459,230.17,0.0055373
0.26561,230.21,0.0055631
0.26719,230.25,0.005344
0.265,230.29,0.0055771
0.26489,230.33,0.0055893
0.26578,230.38,0.0055304
0.26173,230.42,0.0054826
0.26373,230.46,0.0054275
0.2624,230.5,0.0055954
0.26294,230.54,0.0056046
0.26355,230.58,0.0055582
0.2594,230.62,0.0055857
0.26136,230.67,0.0055505
0.26302,230.71,0.0055282
0.26262,230.75,0.0055451
0.26229,230.79,0.0055822
0.25753,230.83,0.0055919
0.26099,230.88,0.005494
0.26061,230.92,0.0055732
0.25787,230.96,0.0054419
0.25956,231.0,0.0056225
0.25873,231.04,0.0056679
0.25737,231.08,0.0054453
0.2551,231.12,0.0055367
0.25638,231.17,0.0054078
0.257,231.21,0.0056262
0.25439,231.25,0.0054382
0.25464,231.29,0.0056054
0.25517,231.33,0.0054821
0.25447,231.38,0.0053532
0.25141,231.42,0.0054445
0.25581,231.46,0.0057205
0.25068,231.5,0.0050817
0.25047,231.54,0.0055184
0.25046,231.58,0.0056079
0.25252,231.62,0.0057024
0.2521,231.67,0.0052472
0.25098,231.71,0.0053518
0.24883,231.75,0.0055251
0.24987,231.79,0.0050792
0.25136,231.83,0.0053931
0.25028,231.88,0.0054586
0.24829,231.92,0.0054534
0.24784,231.96,0.0054173
0.25084,232.0,0.0055491
0.24855,232.04,0.0055695
0.24729,232.08,0.0053883
0.24651,232.12,0.005572
0.24585,232.17,0.005977
0.24557,232.21,0.0051263
0.24703,232.25,0.0053827
0.24412,232.29,0.0055578
0.24634,232.33,0.0054868
0.24614,232.38,0.0056562
0.2456,232.42,0.00042896
0.24653,232.46,0.0049395
0.2427,232.5,0.0050082
0.24119,232.54,0.0048892
0.24512,232.58,0.0031664
0.24102,232.62,0.0030504
0.24108,232.67,0.003428
0.24321,232.71,0.0029856
0.24355,232.75,0.0033524
0.2422,232.79,0.0047369
0.24046,232.83,0.0046701
0.2402,232.88,0.008765
0.238,232.92,0.0087212
0.24085,232.96,0.0087238
0.24046,233.0,0.0087846
0.23863,233.04,0.0091586
0.23873,233.08,0.0086863
0.24045,233.12,0.0087551
0.24286,233.17,0.0086089
0.23949,233.21,0.0087817
0.24166,233.25,0.0087422
0.24373,233.29,0.0044109
0.24225,233.33,0.004573
0.23984,233.38,0.0012258
0.2425,233.42,0.0027759
0.24274,233.46,0.0027713
0.24072,233.5,0.0032388
0.24031,233.54,0.0027806
0.24057,233.58,0.0030921
0.24454,233.62,0.0029993
0.24083,233.67,0.0033662
0.24122,233.71,0.0032916
0.24318,233.75,0.0034448
0.24126,233.79,0.0032692
